task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
4	4b/c191ca	2441881	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:BLAST_MAKEBLASTDB (database)	CACHED	0	2025-06-06 11:08:06.225	31m 23s	16m 42s	68.6%	2 GB	4.8 GB	10.8 GB	5.2 GB
2	24/435d47	2406606	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOFILT (test)	CACHED	0	2025-05-30 12:17:43.636	5m 6s	12s	88.7%	54.9 MB	143.8 MB	120.4 MB	90.6 MB
1	fd/d1beca	2427912	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_F (test)	CACHED	0	2025-06-03 15:45:02.866	5m 11s	42.3s	11.9%	51.5 MB	1.3 GB	105.5 MB	90.2 MB
3	7b/519c52	2427917	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (raw_test)	CACHED	0	2025-06-03 15:46:42.325	4m 32s	32.3s	102.4%	253.8 MB	1.4 GB	84.2 MB	2.2 MB
5	f5/9c36f5	2427923	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_A (unknown_test)	CACHED	0	2025-06-03 15:50:17.001	4m 7s	7s	45.5%	22.3 MB	1.2 GB	38.7 MB	37.3 MB
6	5f/1a7a15	2427928	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_F_RC (unknown_test)	CACHED	0	2025-06-03 15:54:24.335	7m 40s	1m 11s	9.7%	107.9 MB	2.5 GB	68.7 MB	63.6 MB
7	71/a3d476	2427918	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (filt_test)	CACHED	0	2025-06-03 15:46:42.574	4m 32s	32.3s	93.1%	255.2 MB	1.4 GB	73.3 MB	2.2 MB
12	1a/b71dc4	2427936	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (BerenF_Tab27_test)	CACHED	0	2025-06-03 16:02:16.832	7m 47s	12s	0.3%	1.9 MB	22.1 MB	655.7 KB	598.9 KB
9	7f/f8670b	2427934	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (BerenF_Tab23_test)	CACHED	0	2025-06-03 16:02:16.656	7m 28s	7s	0.4%	1.9 MB	22.1 MB	756.3 KB	699.7 KB
10	9f/c9226c	2427937	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (BerenF_Tab24_test)	CACHED	0	2025-06-03 16:02:16.923	7m 32s	6s	0.9%	1.9 MB	22.1 MB	1.5 MB	1.4 MB
11	c4/da3daf	2427933	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (BerenF_Tab25_test)	CACHED	0	2025-06-03 16:02:16.573	7m 18s	3s	1.2%	1.9 MB	22.1 MB	854.8 KB	798.2 KB
13	0d/c3f695	2427935	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (BerenF_Tab47_test)	CACHED	0	2025-06-03 16:02:16.745	7m 53s	12s	0.5%	1.9 MB	22.1 MB	1.8 MB	1.7 MB
8	f0/939ece	2427938	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (BerenF_Tab22_test)	CACHED	0	2025-06-03 16:02:17.015	7m 7s	0ms	56.0%	1.4 MB	15.5 MB	1 MB	1013.3 KB
17	7e/f705a3	2427940	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (BerenF_Tab53_test)	CACHED	0	2025-06-03 16:02:17.190	7m 7s	0ms	47.7%	1.4 MB	15.5 MB	736.8 KB	680 KB
24	60/74fab1	2427943	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (WaspExF_Tab4_test)	CACHED	0	2025-06-03 16:02:17.480	7m 42s	8s	0.5%	1.9 MB	22.1 MB	57.1 KB	480 B
21	38/6ba4ea	2427941	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (WaspExF_Tab2_test)	CACHED	0	2025-06-03 16:02:17.290	7m 47s	9s	0.3%	1.9 MB	22.1 MB	57.9 KB	479 B
22	fd/33dfa3	2427944	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (WaspExF_Tab3_test)	CACHED	0	2025-06-03 16:02:17.566	7m 42s	10s	0.4%	1.9 MB	22.1 MB	57 KB	479 B
19	2a/b3dfd8	2427942	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (WaspExF_Tab1_test)	CACHED	0	2025-06-03 16:02:17.391	7m 47s	12s	0.4%	1.9 MB	22.1 MB	386.8 KB	330.5 KB
14	36/e93788	2427939	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (BerenF_Tab51_test)	CACHED	0	2025-06-03 16:02:17.104	7m 7s	0ms	52.9%	1.1 MB	11 MB	888.5 KB	831.7 KB
18	7b/298d2c	2428125	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (BerenF_Tab47_test)	CACHED	0	2025-06-03 16:35:46.283	7m 14s	1s	101.5%	2.4 MB	27 MB	6.2 MB	5.9 MB
16	52/6d267d	2428128	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (BerenF_Tab22_test)	CACHED	0	2025-06-03 16:35:46.558	7m 13s	3s	11.7%	19.6 MB	1.2 GB	3.5 MB	3.3 MB
15	b0/5fdee4	2428123	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (BerenF_Tab27_test)	CACHED	0	2025-06-03 16:35:46.070	7m 14s	3s	11.1%	2.4 MB	27 MB	2.1 MB	2 MB
20	7c/ad4157	2428124	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (BerenF_Tab25_test)	CACHED	0	2025-06-03 16:35:46.175	7m 14s	2s	19.8%	2.4 MB	27 MB	2.8 MB	2.6 MB
23	5e/c60723	2428127	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (BerenF_Tab24_test)	CACHED	0	2025-06-03 16:35:46.467	7m 8s	2s	25.4%	2.4 MB	27 MB	5.1 MB	4.8 MB
25	7c/6d27df	2428126	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (BerenF_Tab23_test)	CACHED	0	2025-06-03 16:35:46.381	7m 9s	2s	18.6%	2.4 MB	27 MB	2.5 MB	2.3 MB
26	73/0df0cb	2427945	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (WaspExF_Tab5_test)	CACHED	0	2025-06-03 16:02:19.407	7m 45s	11s	0.5%	1.9 MB	22.1 MB	57.3 KB	486 B
28	01/3d842f	2427946	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (WaspExF_Tab6_test)	CACHED	0	2025-06-03 16:02:20.174	7m 24s	5s	0.7%	1.9 MB	22.1 MB	57.1 KB	482 B
29	0e/ebfdc6	2427947	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (WaspExF_Tab7_test)	CACHED	0	2025-06-03 16:02:22.499	7m 17s	3s	1.5%	1.9 MB	22.1 MB	57.4 KB	487 B
30	5f/de858c	2427948	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (WaspExF_Tab8_test)	CACHED	0	2025-06-03 16:02:24.099	7m 15s	3s	1.5%	1.9 MB	22.1 MB	57.9 KB	1 KB
31	60/4a43f2	2427949	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CAT_CAT (unknown_test)	CACHED	0	2025-06-03 16:02:24.982	7m 14s	4s	2.1%	1.9 MB	22.1 MB	18.3 MB	18.2 MB
27	18/4bc26c	2428130	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (BerenF_Tab53_test)	CACHED	0	2025-06-03 16:35:46.759	7m 13s	3s	10.7%	14.3 MB	1.2 GB	2.4 MB	2.2 MB
38	d2/121f9c	2428129	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (BerenF_Tab51_test)	CACHED	0	2025-06-03 16:35:46.656	7m 18s	4s	10.2%	18.8 MB	1.2 GB	2.9 MB	2.7 MB
35	1d/740182	2428131	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (WaspExF_Tab4_test)	CACHED	0	2025-06-03 16:35:46.850	7m 23s	4s	5.4%	2.4 MB	27 MB	105.7 KB	550 B
34	29/556f37	2428133	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (WaspExF_Tab2_test)	CACHED	0	2025-06-03 16:35:47.034	7m 18s	2s	9.1%	3.9 MB	1.2 GB	105.9 KB	551 B
42	85/7da7dc	2428134	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (WaspExF_Tab3_test)	CACHED	0	2025-06-03 16:35:47.153	7m 8s	1s	90.2%	1.5 MB	4.3 MB	105.9 KB	555 B
39	85/eef793	2428132	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (WaspExF_Tab1_test)	CACHED	0	2025-06-03 16:35:46.942	7m 8s	1s	85.9%	2.4 MB	27 MB	1.2 MB	1 MB
47	cf/f7e593	2428139	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (WaspExF_Tab8_test)	CACHED	0	2025-06-03 16:35:47.624	7m 7s	1s	79.9%	2.4 MB	27 MB	107.2 KB	1.8 KB
45	ec/7e8a11	2428135	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (WaspExF_Tab5_test)	CACHED	0	2025-06-03 16:35:47.249	7m 8s	1s	102.7%	2.4 MB	27 MB	105.9 KB	553 B
48	1a/aa6672	2428137	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (unknown_test)	CACHED	0	2025-06-03 16:35:47.424	7m 12s	3s	115.6%	22.5 MB	1.2 GB	60.7 MB	58.6 MB
43	e7/c57ca6	2428136	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (WaspExF_Tab6_test)	CACHED	0	2025-06-03 16:35:47.336	7m 8s	1s	96.3%	2.4 MB	27 MB	106 KB	556 B
46	6b/2a4481	2428138	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:SEQKIT_REVCOMP_B (WaspExF_Tab7_test)	CACHED	0	2025-06-03 16:35:47.524	7m 7s	0ms	87.3%	2.4 MB	27 MB	105.6 KB	545 B
54	ec/f60186	2491161	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (WaspExF_Tab8_test)	COMPLETED	0	2025-06-15 23:18:35.239	5m 35s	1.9s	33.0%	25.7 MB	967.3 MB	5.7 MB	15.7 KB
52	8b/d4eb05	2491160	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (WaspExF_Tab4_test)	COMPLETED	0	2025-06-15 23:18:35.139	5m 35s	1.7s	35.9%	25.9 MB	904.7 MB	5.7 MB	13 KB
33	4b/0e2cd1	2491149	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:18:34.075	5m 36s	2.1s	47.2%	59.6 MB	1.8 GB	10.3 MB	4.2 MB
32	ac/4985a4	2491151	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (BerenF_Tab27_test)	COMPLETED	0	2025-06-15 23:18:34.271	5m 36s	2s	42.9%	56.3 MB	1.9 GB	8.4 MB	2.5 MB
41	3f/634ee9	2491150	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:18:34.171	5m 36s	2s	45.0%	57.1 MB	1.9 GB	8.9 MB	3 MB
36	f2/c48aa9	2491152	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:18:34.363	5m 36s	2.4s	52.5%	64.6 MB	1.9 GB	13.7 MB	7.3 MB
50	0e/e09e49	2491159	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (WaspExF_Tab2_test)	COMPLETED	0	2025-06-15 23:18:35.045	5m 35s	1.7s	35.1%	24 MB	967.3 MB	5.7 MB	13 KB
57	60/77a533	2491163	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (WaspExF_Tab6_test)	COMPLETED	0	2025-06-15 23:18:35.465	5m 35s	1.8s	32.3%	21.9 MB	904.7 MB	5.7 MB	13 KB
55	4b/6eb13b	2491162	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (WaspExF_Tab5_test)	COMPLETED	0	2025-06-15 23:18:35.331	5m 35s	1.7s	35.9%	23.9 MB	967.3 MB	5.7 MB	13 KB
40	1f/9c3f07	2491153	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (BerenF_Tab25_test)	COMPLETED	0	2025-06-15 23:18:34.455	5m 36s	2s	45.2%	58.1 MB	1.9 GB	9.3 MB	3.3 MB
58	f3/e3df88	2491165	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (WaspExF_Tab7_test)	COMPLETED	0	2025-06-15 23:18:35.682	5m 35s	1.7s	36.4%	25.5 MB	967.3 MB	5.7 MB	13 KB
37	6e/7f68fc	2491154	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (BerenF_Tab24_test)	COMPLETED	0	2025-06-15 23:18:34.589	5m 41s	1.9s	65.8%	23.7 MB	967.3 MB	12.3 MB	6 MB
51	8b/dc785c	2491158	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (WaspExF_Tab1_test)	COMPLETED	0	2025-06-15 23:18:34.947	5m 40s	2.9s	24.9%	11.2 MB	24.6 MB	7 MB	1.1 MB
44	01/3a0318	2491155	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (BerenF_Tab53_test)	COMPLETED	0	2025-06-15 23:18:34.677	5m 41s	1.9s	48.6%	23.9 MB	967.3 MB	8.8 MB	2.8 MB
53	53/d69e89	2491157	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (WaspExF_Tab3_test)	COMPLETED	0	2025-06-15 23:18:34.856	5m 40s	1.9s	32.4%	2.3 MB	14.6 MB	5.7 MB	13 KB
49	c2/518c87	2491156	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (BerenF_Tab51_test)	COMPLETED	0	2025-06-15 23:18:34.764	5m 40s	1.9s	51.7%	24.3 MB	967.3 MB	9.5 MB	3.5 MB
56	9a/c97c2c	2491164	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:CUTADAPT_R (unknown_test)	COMPLETED	0	2025-06-15 23:18:35.574	5m 40s	4.4s	119.4%	101.9 MB	2.7 GB	78.7 MB	62.8 MB
65	a7/f764ce	2491322	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab34_BerenF_Tab47_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:11.188	6m 34s	124ms	22.0%	1.5 MB	4.6 MB	149.7 KB	130.8 KB
63	9c/d465fb	2491321	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab33_BerenF_Tab47_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:11.088	6m 34s	124ms	29.3%	1.5 MB	4.6 MB	189.8 KB	228.7 KB
67	a9/4b4bd0	2491324	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab38_BerenF_Tab47_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:11.389	6m 34s	43ms	52.2%	1.8 MB	4.6 MB	165.4 KB	174.9 KB
71	ad/8f8c11	2491328	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab57_BerenF_Tab47_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:11.740	6m 34s	102ms	25.8%	1.8 MB	4.6 MB	148.8 KB	122 KB
61	72/50b599	2491319	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab31_BerenF_Tab47_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:10.912	6m 34s	116ms	30.8%	1.8 MB	4.6 MB	142.8 KB	112.8 KB
73	3e/f11e5a	2491331	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab29_BerenF_Tab23_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:12.032	6m 33s	79ms	32.0%	2.3 MB	8 MB	183.2 KB	209 KB
76	45/335e88	2491333	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab33_BerenF_Tab23_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:12.290	6m 33s	81ms	31.2%	2.3 MB	8 MB	144.1 KB	116.7 KB
77	ff/406e4e	2491335	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab37_BerenF_Tab23_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:12.484	6m 33s	53ms	43.5%	1.8 MB	4.6 MB	142.4 KB	111.7 KB
79	ae/5b9991	2491336	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab54_BerenF_Tab23_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:12.599	6m 33s	96ms	27.3%	1.8 MB	4.6 MB	138.3 KB	100.5 KB
81	b1/898e02	2491339	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab57_BerenF_Tab23_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:12.861	6m 32s	69ms	35.6%	1.8 MB	4.6 MB	148.9 KB	129.6 KB
70	d6/b1524a	2491327	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab52_BerenF_Tab47_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:11.648	6m 34s	82ms	31.2%	2.3 MB	8 MB	217.2 KB	323.6 KB
83	c4/bad5b2	2491341	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab29_BerenF_Tab27_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:13.228	6m 32s	121ms	22.2%	2.3 MB	8 MB	180 KB	198.9 KB
85	bf/55e636	2491342	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab29_BerenF_Tab25_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:13.329	6m 32s	63ms	36.7%	1.8 MB	4.6 MB	172.4 KB	175.6 KB
87	5d/f639f0	2491345	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab33_BerenF_Tab25_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:13.612	6m 32s	77ms	43.5%	2.3 MB	8 MB	267.8 KB	453.2 KB
59	a5/bd0f8b	2491320	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab29_BerenF_Tab47_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:11.004	6m 34s	123ms	29.4%	1.5 MB	4.6 MB	356.4 KB	686.2 KB
95	d3/cac51e	2491352	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab52_BerenF_Tab22_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:14.365	6m 41s	125ms	29.2%	1.8 MB	4.6 MB	182.2 KB	210.9 KB
97	30/51f288	2491353	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab54_BerenF_Tab22_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:14.448	6m 41s	171ms	22.1%	2.3 MB	8 MB	161 KB	162.7 KB
105	d7/21a5ab	2491360	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab31_BerenF_Tab24_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:15.424	6m 40s	69ms	23.3%	2.3 MB	8 MB	137.4 KB	101 KB
62	67/8b1196	2491317	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab31_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:24:10.619	6m 45s	10.9s	77.8%	196.4 MB	1.4 GB	58.7 MB	172.7 KB
64	95/6dd423	2491318	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab33_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:24:10.703	6m 45s	11.1s	78.2%	196.7 MB	1.4 GB	58.8 MB	189.9 KB
60	e4/f91cbc	2491316	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab29_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:24:10.511	6m 45s	11.2s	76.7%	159.3 MB	1015.6 MB	58.9 MB	270.5 KB
82	18/a427d5	2491338	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab57_BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:24:12.777	6m 43s	11.1s	89.5%	163.2 MB	1.1 GB	58.7 MB	172 KB
74	e3/a62d12	2491330	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab29_BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:24:11.923	6m 43s	11.5s	83.9%	165.9 MB	1.1 GB	58.8 MB	186.3 KB
80	97/009b45	2491337	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab54_BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:24:12.685	6m 43s	12.5s	80.8%	163.4 MB	1.1 GB	58.7 MB	171.2 KB
84	63/3c8ca4	2491340	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab29_BerenF_Tab27_test)	COMPLETED	0	2025-06-15 23:24:13.119	6m 42s	10.9s	90.3%	164.4 MB	1.1 GB	58.8 MB	182.8 KB
89	23/df5d41	2491347	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab29_BerenF_Tab22_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:13.796	6m 47s	71ms	35.9%	2.3 MB	8 MB	184.2 KB	209.2 KB
91	70/52263d	2491349	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab37_BerenF_Tab22_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:13.963	6m 46s	68ms	36.0%	2.3 MB	8 MB	161 KB	158.5 KB
99	22/8b78fe	2491356	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab56_BerenF_Tab22_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:14.699	6m 46s	3.1s	1.0%	2.4 MB	9.2 MB	143 KB	110.1 KB
101	2c/ba8b42	2491359	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab57_BerenF_Tab22_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:14.967	6m 45s	67ms	25.4%	2.3 MB	8 MB	149.9 KB	130.5 KB
107	6d/c4d2c5	2491364	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab32_BerenF_Tab24_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:15.768	6m 45s	55ms	41.5%	1.8 MB	4.6 MB	264.1 KB	449.4 KB
103	69/a0eba6	2491361	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:GUNZIP (LuthienR_Tab29_BerenF_Tab24_test.trim.fastq.gz)	COMPLETED	0	2025-06-15 23:24:15.510	6m 45s	1.3s	2.4%	2.2 MB	9.2 MB	232.6 KB	333.4 KB
72	07/190864	2491329	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab57_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:24:11.832	6m 49s	15.8s	93.1%	157.2 MB	1015.6 MB	58.7 MB	173.7 KB
75	67/9c8df2	2491332	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab33_BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:24:12.191	6m 48s	12.5s	77.2%	207.3 MB	1.4 GB	58.7 MB	172.7 KB
78	67/3ad39b	2491334	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab37_BerenF_Tab23_test)	COMPLETED	0	2025-06-15 23:24:12.399	6m 48s	12.1s	77.9%	189.8 MB	1.2 GB	58.7 MB	170.8 KB
68	d7/5692ea	2491325	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab38_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:24:11.472	6m 54s	18.5s	101.5%	157.5 MB	1.1 GB	58.8 MB	181.2 KB
66	41/6ed087	2491323	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab34_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:24:11.272	6m 54s	18.7s	103.9%	157.5 MB	1.1 GB	58.7 MB	175.3 KB
88	b3/fb5918	2491344	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab33_BerenF_Tab25_test)	COMPLETED	0	2025-06-15 23:24:13.529	6m 52s	9.5s	103.1%	167.2 MB	1.1 GB	58.9 MB	235.8 KB
69	a9/3d2dd7	2491326	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab52_BerenF_Tab47_test)	COMPLETED	0	2025-06-15 23:24:11.556	6m 54s	18.7s	98.0%	157.3 MB	1.1 GB	58.8 MB	211.4 KB
86	37/a328d9	2491343	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab29_BerenF_Tab25_test)	COMPLETED	0	2025-06-15 23:24:13.445	6m 52s	9.6s	103.4%	165.7 MB	1.1 GB	58.8 MB	181.3 KB
90	65/9a5766	2491346	NFCORE_NANOPOREMETABARCODING:NANOPOREMETABARCODING:NANOPLOT (LuthienR_Tab29_BerenF_Tab22_test)	COMPLETED	0	2025-06-15 23:24:13.713	6m 52s	8.3s	101.8%	160.5 MB	1.1 GB	58.8 MB	184.5 KB
